course_id,sub_discipline_id,created_at
1052,6,2021-04-02 18:25:02
1103,6,2021-04-02 18:25:02
1113,6,2021-04-02 18:25:02
2370,6,2021-04-02 18:25:02
4219,6,2021-04-02 18:25:02
2202,6,2021-04-02 18:25:02
2800,6,2021-04-02 18:25:02
6870,6,2021-04-02 18:25:02
4159,6,2021-04-02 18:25:02
1963,6,2021-04-02 18:25:02
187,6,2021-04-02 18:25:02
189,6,2021-04-02 18:25:02
193,6,2021-04-02 18:25:02
190,6,2021-04-02 18:25:02
2842,6,2021-04-02 18:25:02
2788,6,2021-04-02 18:25:02
2604,6,2021-04-02 18:25:02
2791,6,2021-04-02 18:25:02
2629,6,2021-04-02 18:25:02
70,6,2021-04-02 18:25:02
118,6,2021-04-02 18:25:02
103,6,2021-04-02 18:25:02
209,6,2021-04-02 18:25:02
206,6,2021-04-02 18:25:02
208,6,2021-04-02 18:25:02
192,6,2021-04-02 18:25:02
175,6,2021-04-02 18:25:03
885,6,2021-04-02 18:25:03
80,6,2021-04-02 18:25:03
101,6,2021-04-02 18:25:03
102,6,2021-04-02 18:25:03
1001,6,2021-04-02 18:25:03
994,6,2021-04-02 18:25:03
985,6,2021-04-02 18:25:03
478,6,2021-04-02 18:25:03
483,6,2021-04-02 18:25:03
485,6,2021-04-02 18:25:03
490,6,2021-04-02 18:25:03
495,6,2021-04-02 18:25:03
137,6,2021-04-02 18:25:03
1177,6,2021-04-02 18:25:03
1182,6,2021-04-02 18:25:03
279,6,2021-04-02 18:25:03
299,6,2021-04-02 18:25:03
930,6,2021-04-02 18:25:03
497,6,2021-04-02 18:25:03
506,6,2021-04-02 18:25:03
888,6,2021-04-02 18:25:03
3974,6,2021-04-02 18:25:03
1250,6,2021-04-02 18:25:03
1516,4,2021-04-02 18:25:03
1591,4,2021-04-02 18:25:03
1517,4,2021-04-02 18:25:03
1518,4,2021-04-02 18:25:03
1651,4,2021-04-02 18:25:03
235,4,2021-04-02 18:25:03
1653,4,2021-04-02 18:25:03
1654,4,2021-04-02 18:25:03
2015,4,2021-04-02 18:25:03
80,4,2021-04-02 18:25:03
1655,4,2021-04-02 18:25:03
2037,4,2021-04-02 18:25:03
1656,4,2021-04-02 18:25:03
1657,4,2021-04-02 18:25:03
2054,4,2021-04-02 18:25:03
1515,4,2021-04-02 18:25:03
231,4,2021-04-02 18:25:03
1504,4,2021-04-02 18:25:03
4198,47,2021-04-02 18:25:03
1472,47,2021-04-02 18:25:03
1474,47,2021-04-02 18:25:03
1548,47,2021-04-02 18:25:03
1594,47,2021-04-02 18:25:03
1628,47,2021-04-02 18:25:03
1642,47,2021-04-02 18:25:03
1685,47,2021-04-02 18:25:03
1697,47,2021-04-02 18:25:03
1786,47,2021-04-02 18:25:03
2960,47,2021-04-02 18:25:03
3240,47,2021-04-02 18:25:03
2737,47,2021-04-02 18:25:03
3315,47,2021-04-02 18:25:03
1419,47,2021-04-02 18:25:03
1497,47,2021-04-02 18:25:03
1552,47,2021-04-02 18:25:03
1176,47,2021-04-02 18:25:03
1547,47,2021-04-02 18:25:03
1630,47,2021-04-02 18:25:03
1190,47,2021-04-02 18:25:03
1183,47,2021-04-02 18:25:03
1686,47,2021-04-02 18:25:03
1717,47,2021-04-02 18:25:03
1103,47,2021-04-02 18:25:03
6996,47,2021-04-02 18:25:03
1333,47,2021-04-02 18:25:03
1982,47,2021-04-02 18:25:03
2045,47,2021-04-02 18:25:03
2190,47,2021-04-02 18:25:03
2544,47,2021-04-02 18:25:03
2545,47,2021-04-02 18:25:03
2724,47,2021-04-02 18:25:03
2777,47,2021-04-02 18:25:03
2863,47,2021-04-02 18:25:03
2883,72,2021-04-02 18:25:03
2896,72,2021-04-02 18:25:03
2850,72,2021-04-02 18:25:03
2406,72,2021-04-02 18:25:03
1456,72,2021-04-02 18:25:03
1327,72,2021-04-02 18:25:03
2914,72,2021-04-02 18:25:03
2366,72,2021-04-02 18:25:03
6559,72,2021-04-02 18:25:03
2412,72,2021-04-02 18:25:03
2416,72,2021-04-02 18:25:03
196,5,2021-04-02 18:25:03
133,5,2021-04-02 18:25:03
140,5,2021-04-02 18:25:03
157,5,2021-04-02 18:25:03
143,5,2021-04-02 18:25:03
161,5,2021-04-02 18:25:03
166,5,2021-04-02 18:25:03
167,5,2021-04-02 18:25:03
168,5,2021-04-02 18:25:03
169,5,2021-04-02 18:25:03
170,5,2021-04-02 18:25:03
171,5,2021-04-02 18:25:03
172,5,2021-04-02 18:25:03
173,5,2021-04-02 18:25:03
196,32,2021-04-02 18:25:03
133,32,2021-04-02 18:25:03
140,32,2021-04-02 18:25:03
157,32,2021-04-02 18:25:03
143,32,2021-04-02 18:25:03
161,32,2021-04-02 18:25:03
166,32,2021-04-02 18:25:03
167,32,2021-04-02 18:25:03
168,32,2021-04-02 18:25:03
169,32,2021-04-02 18:25:03
170,32,2021-04-02 18:25:03
171,32,2021-04-02 18:25:03
172,32,2021-04-02 18:25:03
173,32,2021-04-02 18:25:03
4321,43,2021-04-02 18:25:03
6870,43,2021-04-02 18:25:03
4159,43,2021-04-02 18:25:03
4219,43,2021-04-02 18:25:03
2202,43,2021-04-02 18:25:03
2198,43,2021-04-02 18:25:03
2173,43,2021-04-02 18:25:03
2159,43,2021-04-02 18:25:03
2449,43,2021-04-02 18:25:03
2451,43,2021-04-02 18:25:03
2459,43,2021-04-02 18:25:03
3980,62,2021-04-02 18:25:03
3974,62,2021-04-02 18:25:03
3996,62,2021-04-02 18:25:03
4023,62,2021-04-02 18:25:03
3988,62,2021-04-02 18:25:03
2495,62,2021-04-02 18:25:03
4223,92,2021-04-02 18:25:03
4224,92,2021-04-02 18:25:03
4225,92,2021-04-02 18:25:03
4226,92,2021-04-02 18:25:03
4223,5,2021-04-02 18:25:03
4224,5,2021-04-02 18:25:03
4225,5,2021-04-02 18:25:03
4226,5,2021-04-02 18:25:03
4234,33,2021-04-02 18:25:03
4228,33,2021-04-02 18:25:03
2963,33,2021-04-02 18:25:03
3925,33,2021-04-02 18:25:03
2990,33,2021-04-02 18:25:03
3801,33,2021-04-02 18:25:03
3700,33,2021-04-02 18:25:03
3726,33,2021-04-02 18:25:03
3277,33,2021-04-02 18:25:03
2914,33,2021-04-02 18:25:03
3320,33,2021-04-02 18:25:03
3874,33,2021-04-02 18:25:03
3850,33,2021-04-02 18:25:03
3307,33,2021-04-02 18:25:03
3492,32,2021-04-02 18:25:03
3472,32,2021-04-02 18:25:03
3477,32,2021-04-02 18:25:03
3410,32,2021-04-02 18:25:03
3555,32,2021-04-02 18:25:03
4024,32,2021-04-02 18:25:03
3476,32,2021-04-02 18:25:03
3634,32,2021-04-02 18:25:03
3455,32,2021-04-02 18:25:03
3488,32,2021-04-02 18:25:03
3428,32,2021-04-02 18:25:03
3432,32,2021-04-02 18:25:03
3447,32,2021-04-02 18:25:03
3458,32,2021-04-02 18:25:03
3425,32,2021-04-02 18:25:03
3438,32,2021-04-02 18:25:03
3419,32,2021-04-02 18:25:03
3545,32,2021-04-02 18:25:03
3564,32,2021-04-02 18:25:03
167,5,2021-04-02 18:25:03
166,5,2021-04-02 18:25:03
161,5,2021-04-02 18:25:03
170,5,2021-04-02 18:25:03
169,5,2021-04-02 18:25:03
1805,5,2021-04-02 18:25:03
1157,5,2021-04-02 18:25:03
171,5,2021-04-02 18:25:03
172,5,2021-04-02 18:25:03
173,5,2021-04-02 18:25:03
122,5,2021-04-02 18:25:03
119,5,2021-04-02 18:25:03
1170,5,2021-04-02 18:25:03
174,5,2021-04-02 18:25:03
1134,5,2021-04-02 18:25:03
1156,5,2021-04-02 18:25:03
1145,5,2021-04-02 18:25:03
1139,5,2021-04-02 18:25:03
148,5,2021-04-02 18:25:03
152,5,2021-04-02 18:25:03
154,5,2021-04-02 18:25:03
1133,5,2021-04-02 18:25:03
133,5,2021-04-02 18:25:03
140,5,2021-04-02 18:25:03
157,5,2021-04-02 18:25:03
167,32,2021-04-02 18:25:03
166,32,2021-04-02 18:25:03
161,32,2021-04-02 18:25:03
170,32,2021-04-02 18:25:03
169,32,2021-04-02 18:25:03
1805,32,2021-04-02 18:25:03
1157,32,2021-04-02 18:25:03
171,32,2021-04-02 18:25:03
172,32,2021-04-02 18:25:03
173,32,2021-04-02 18:25:03
122,32,2021-04-02 18:25:03
119,32,2021-04-02 18:25:03
1170,32,2021-04-02 18:25:03
174,32,2021-04-02 18:25:03
1134,32,2021-04-02 18:25:03
1156,32,2021-04-02 18:25:03
1145,32,2021-04-02 18:25:03
1139,32,2021-04-02 18:25:03
148,32,2021-04-02 18:25:03
152,32,2021-04-02 18:25:03
154,32,2021-04-02 18:25:03
1133,32,2021-04-02 18:25:03
133,32,2021-04-02 18:25:03
140,32,2021-04-02 18:25:03
157,32,2021-04-02 18:25:03
2306,32,2021-04-02 18:25:04
2324,32,2021-04-02 18:25:04
2934,32,2021-04-02 18:25:04
2807,32,2021-04-02 18:25:04
2823,32,2021-04-02 18:25:04
2865,32,2021-04-02 18:25:04
2898,32,2021-04-02 18:25:04
2998,32,2021-04-02 18:25:04
2932,32,2021-04-02 18:25:04
2979,32,2021-04-02 18:25:04
3117,32,2021-04-02 18:25:04
3099,32,2021-04-02 18:25:04
3136,32,2021-04-02 18:25:04
3151,32,2021-04-02 18:25:04
3149,32,2021-04-02 18:25:04
2933,32,2021-04-02 18:25:04
2971,32,2021-04-02 18:25:04
4078,62,2021-04-02 18:25:04
4109,62,2021-04-02 18:25:04
4034,62,2021-04-02 18:25:04
4079,62,2021-04-02 18:25:04
4057,62,2021-04-02 18:25:04
4063,62,2021-04-02 18:25:04
1047,25,2021-04-02 18:25:04
1084,25,2021-04-02 18:25:04
1122,25,2021-04-02 18:25:04
2699,25,2021-04-02 18:25:04
2739,25,2021-04-02 18:25:04
2808,25,2021-04-02 18:25:04
816,25,2021-04-02 18:25:04
2727,25,2021-04-02 18:25:04
1294,25,2021-04-02 18:25:04
1130,25,2021-04-02 18:25:04
1047,26,2021-04-02 18:25:04
1084,26,2021-04-02 18:25:04
1122,26,2021-04-02 18:25:04
2699,26,2021-04-02 18:25:04
2739,26,2021-04-02 18:25:04
2808,26,2021-04-02 18:25:04
816,26,2021-04-02 18:25:04
2727,26,2021-04-02 18:25:04
1294,26,2021-04-02 18:25:04
1130,26,2021-04-02 18:25:04
497,51,2021-04-02 18:25:04
506,51,2021-04-02 18:25:04
522,51,2021-04-02 18:25:04
535,51,2021-04-02 18:25:04
536,51,2021-04-02 18:25:04
543,51,2021-04-02 18:25:04
603,51,2021-04-02 18:25:04
660,51,2021-04-02 18:25:04
659,51,2021-04-02 18:25:04
196,51,2021-04-02 18:25:04
133,51,2021-04-02 18:25:04
140,51,2021-04-02 18:25:04
157,51,2021-04-02 18:25:04
143,51,2021-04-02 18:25:04
161,51,2021-04-02 18:25:04
166,51,2021-04-02 18:25:04
167,51,2021-04-02 18:25:04
168,51,2021-04-02 18:25:04
169,51,2021-04-02 18:25:04
170,51,2021-04-02 18:25:04
171,51,2021-04-02 18:25:04
172,51,2021-04-02 18:25:04
173,51,2021-04-02 18:25:04
937,51,2021-04-02 18:25:04
1119,51,2021-04-02 18:25:04
1144,51,2021-04-02 18:25:04
1159,51,2021-04-02 18:25:04
1208,51,2021-04-02 18:25:04
1221,51,2021-04-02 18:25:04
1919,51,2021-04-02 18:25:04
1924,51,2021-04-02 18:25:04
1936,51,2021-04-02 18:25:04
2317,51,2021-04-02 18:25:04
2363,51,2021-04-02 18:25:04
1130,51,2021-04-02 18:25:04
2338,51,2021-04-02 18:25:04
3804,51,2021-04-02 18:25:04
1170,51,2021-04-02 18:25:04
221,51,2021-04-02 18:25:04
3700,51,2021-04-02 18:25:04
3726,51,2021-04-02 18:25:04
2306,51,2021-04-02 18:25:04
2324,51,2021-04-02 18:25:04
152,51,2021-04-02 18:25:04
3837,51,2021-04-02 18:25:04
3814,51,2021-04-02 18:25:04
3136,51,2021-04-02 18:25:04
3117,51,2021-04-02 18:25:04
3099,51,2021-04-02 18:25:04
3151,51,2021-04-02 18:25:04
3149,51,2021-04-02 18:25:04
3277,51,2021-04-02 18:25:04
2883,51,2021-04-02 18:25:04
2406,51,2021-04-02 18:25:04
2850,51,2021-04-02 18:25:04
2341,51,2021-04-02 18:25:04
2342,51,2021-04-02 18:25:04
2367,51,2021-04-02 18:25:04
2350,51,2021-04-02 18:25:04
2373,51,2021-04-02 18:25:04
2388,51,2021-04-02 18:25:04
2372,51,2021-04-02 18:25:04
2405,51,2021-04-02 18:25:04
2471,51,2021-04-02 18:25:04
2475,51,2021-04-02 18:25:04
2478,51,2021-04-02 18:25:04
2445,51,2021-04-02 18:25:04
3836,51,2021-04-02 18:25:04
2343,51,2021-04-02 18:25:04
2169,51,2021-04-02 18:25:04
4021,5,2021-04-02 18:25:04
3611,91,2021-04-02 18:25:04
3615,91,2021-04-02 18:25:04
3653,91,2021-04-02 18:25:04
3881,91,2021-04-02 18:25:04
3888,91,2021-04-02 18:25:04
4036,91,2021-04-02 18:25:04
78,91,2021-04-02 18:25:04
6488,49,2021-04-02 18:25:04
6489,49,2021-04-02 18:25:04
6491,49,2021-04-02 18:25:04
6492,49,2021-04-02 18:25:04
6496,49,2021-04-02 18:25:04
457,79,2021-04-02 18:25:04
223,79,2021-04-02 18:25:04
460,79,2021-04-02 18:25:04
309,79,2021-04-02 18:25:04
308,79,2021-04-02 18:25:04
2963,49,2021-04-02 18:25:04
3925,49,2021-04-02 18:25:04
2990,49,2021-04-02 18:25:04
3801,49,2021-04-02 18:25:04
3700,49,2021-04-02 18:25:04
3726,49,2021-04-02 18:25:04
3117,49,2021-04-02 18:25:04
3136,49,2021-04-02 18:25:04
3099,49,2021-04-02 18:25:04
3151,49,2021-04-02 18:25:04
3149,49,2021-04-02 18:25:04
3277,49,2021-04-02 18:25:04
2914,49,2021-04-02 18:25:04
3320,49,2021-04-02 18:25:04
3874,49,2021-04-02 18:25:04
3850,49,2021-04-02 18:25:04
3307,49,2021-04-02 18:25:04
347,5,2021-04-02 18:25:04
341,5,2021-04-02 18:25:04
408,5,2021-04-02 18:25:04
1218,5,2021-04-02 18:25:04
1219,5,2021-04-02 18:25:04
1220,5,2021-04-02 18:25:04
2918,43,2021-04-02 18:25:04
2897,43,2021-04-02 18:25:04
2879,43,2021-04-02 18:25:04
2869,43,2021-04-02 18:25:04
2867,43,2021-04-02 18:25:04
148,43,2021-04-02 18:25:04
152,43,2021-04-02 18:25:04
2304,43,2021-04-02 18:25:04
2918,33,2021-04-02 18:25:04
2897,33,2021-04-02 18:25:04
2879,33,2021-04-02 18:25:04
2869,33,2021-04-02 18:25:04
2867,33,2021-04-02 18:25:04
148,33,2021-04-02 18:25:04
152,33,2021-04-02 18:25:04
2304,33,2021-04-02 18:25:04
3268,51,2021-04-02 18:25:04
3195,51,2021-04-02 18:25:04
3276,51,2021-04-02 18:25:04
3286,51,2021-04-02 18:25:04
3194,51,2021-04-02 18:25:04
3287,51,2021-04-02 18:25:04
3265,51,2021-04-02 18:25:04
3402,51,2021-04-02 18:25:04
3234,51,2021-04-02 18:25:04
3271,51,2021-04-02 18:25:04
3274,51,2021-04-02 18:25:04
2516,43,2021-04-02 18:25:04
2614,43,2021-04-02 18:25:04
2610,43,2021-04-02 18:25:04
2611,43,2021-04-02 18:25:04
2515,43,2021-04-02 18:25:04
2507,43,2021-04-02 18:25:04
2504,43,2021-04-02 18:25:04
2502,43,2021-04-02 18:25:04
2963,75,2021-04-02 18:25:04
2975,75,2021-04-02 18:25:04
2967,75,2021-04-02 18:25:04
2981,75,2021-04-02 18:25:04
2973,75,2021-04-02 18:25:04
2987,75,2021-04-02 18:25:04
2990,75,2021-04-02 18:25:04
3726,75,2021-04-02 18:25:04
137,75,2021-04-02 18:25:04
194,75,2021-04-02 18:25:04
1177,75,2021-04-02 18:25:04
1139,75,2021-04-02 18:25:04
2899,8,2021-04-02 18:25:04
2900,8,2021-04-02 18:25:04
2901,8,2021-04-02 18:25:05
2902,8,2021-04-02 18:25:05
2903,8,2021-04-02 18:25:05
2905,8,2021-04-02 18:25:05
2906,8,2021-04-02 18:25:05
2907,8,2021-04-02 18:25:05
2908,8,2021-04-02 18:25:05
2760,43,2021-04-02 18:25:05
2794,43,2021-04-02 18:25:05
2714,43,2021-04-02 18:25:05
2780,43,2021-04-02 18:25:05
2807,49,2021-04-02 18:25:05
2823,49,2021-04-02 18:25:05
2865,49,2021-04-02 18:25:05
2898,49,2021-04-02 18:25:05
2979,49,2021-04-02 18:25:05
2932,49,2021-04-02 18:25:05
2998,49,2021-04-02 18:25:05
2306,49,2021-04-02 18:25:05
2324,49,2021-04-02 18:25:05
2934,49,2021-04-02 18:25:05
3117,49,2021-04-02 18:25:05
3099,49,2021-04-02 18:25:05
3136,49,2021-04-02 18:25:05
3151,49,2021-04-02 18:25:05
3149,49,2021-04-02 18:25:05
2933,49,2021-04-02 18:25:05
2971,49,2021-04-02 18:25:05
2861,92,2021-04-02 18:25:05
2862,92,2021-04-02 18:25:05
2655,92,2021-04-02 18:25:05
2662,92,2021-04-02 18:25:05
2661,92,2021-04-02 18:25:05
2663,92,2021-04-02 18:25:05
2703,92,2021-04-02 18:25:05
2704,92,2021-04-02 18:25:05
2755,92,2021-04-02 18:25:05
2756,92,2021-04-02 18:25:05
2857,92,2021-04-02 18:25:05
2858,92,2021-04-02 18:25:05
2757,92,2021-04-02 18:25:05
2758,92,2021-04-02 18:25:05
2761,92,2021-04-02 18:25:05
2762,92,2021-04-02 18:25:05
2763,92,2021-04-02 18:25:05
2764,92,2021-04-02 18:25:05
2815,92,2021-04-02 18:25:05
2816,92,2021-04-02 18:25:05
2817,92,2021-04-02 18:25:05
2818,92,2021-04-02 18:25:05
2859,92,2021-04-02 18:25:05
2860,92,2021-04-02 18:25:05
2514,92,2021-04-02 18:25:05
2519,92,2021-04-02 18:25:05
2522,92,2021-04-02 18:25:05
2607,92,2021-04-02 18:25:05
2688,92,2021-04-02 18:25:05
2698,92,2021-04-02 18:25:05
2609,92,2021-04-02 18:25:05
2612,92,2021-04-02 18:25:05
2613,92,2021-04-02 18:25:05
2940,92,2021-04-02 18:25:05
2941,92,2021-04-02 18:25:05
2861,4,2021-04-02 18:25:05
2862,4,2021-04-02 18:25:05
2655,4,2021-04-02 18:25:05
2662,4,2021-04-02 18:25:05
2661,4,2021-04-02 18:25:05
2663,4,2021-04-02 18:25:05
2703,4,2021-04-02 18:25:05
2704,4,2021-04-02 18:25:05
2755,4,2021-04-02 18:25:05
2756,4,2021-04-02 18:25:05
2857,4,2021-04-02 18:25:05
2858,4,2021-04-02 18:25:05
2757,4,2021-04-02 18:25:05
2758,4,2021-04-02 18:25:05
2761,4,2021-04-02 18:25:05
2762,4,2021-04-02 18:25:05
2763,4,2021-04-02 18:25:05
2764,4,2021-04-02 18:25:05
2815,4,2021-04-02 18:25:05
2816,4,2021-04-02 18:25:05
2817,4,2021-04-02 18:25:05
2818,4,2021-04-02 18:25:05
2859,4,2021-04-02 18:25:05
2860,4,2021-04-02 18:25:05
2514,4,2021-04-02 18:25:05
2519,4,2021-04-02 18:25:05
2522,4,2021-04-02 18:25:05
2607,4,2021-04-02 18:25:05
2688,4,2021-04-02 18:25:05
2698,4,2021-04-02 18:25:05
2609,4,2021-04-02 18:25:05
2612,4,2021-04-02 18:25:05
2613,4,2021-04-02 18:25:05
2940,4,2021-04-02 18:25:05
2941,4,2021-04-02 18:25:05
2604,79,2021-04-02 18:25:05
2622,79,2021-04-02 18:25:05
2629,79,2021-04-02 18:25:05
2496,79,2021-04-02 18:25:05
2702,79,2021-04-02 18:25:05
2791,79,2021-04-02 18:25:05
2788,79,2021-04-02 18:25:05
3233,79,2021-04-02 18:25:05
2842,79,2021-04-02 18:25:05
2441,33,2021-04-02 18:25:05
2442,33,2021-04-02 18:25:05
2443,33,2021-04-02 18:25:05
2306,33,2021-04-02 18:25:05
2324,33,2021-04-02 18:25:05
152,33,2021-04-02 18:25:05
2380,33,2021-04-02 18:25:05
2304,33,2021-04-02 18:25:05
2341,33,2021-04-02 18:25:05
2342,33,2021-04-02 18:25:05
2367,33,2021-04-02 18:25:05
2350,33,2021-04-02 18:25:05
2373,33,2021-04-02 18:25:05
2388,33,2021-04-02 18:25:05
2372,33,2021-04-02 18:25:05
2405,33,2021-04-02 18:25:05
2343,33,2021-04-02 18:25:05
2149,33,2021-04-02 18:25:05
2169,33,2021-04-02 18:25:05
2406,33,2021-04-02 18:25:05
2850,33,2021-04-02 18:25:05
2883,33,2021-04-02 18:25:05
3836,33,2021-04-02 18:25:05
2471,33,2021-04-02 18:25:05
2475,33,2021-04-02 18:25:05
2478,33,2021-04-02 18:25:05
2445,33,2021-04-02 18:25:05
5623,25,2021-04-02 18:25:05
5624,25,2021-04-02 18:25:05
5625,25,2021-04-02 18:25:05
5626,25,2021-04-02 18:25:05
5627,25,2021-04-02 18:25:05
5628,25,2021-04-02 18:25:05
5629,25,2021-04-02 18:25:05
5630,25,2021-04-02 18:25:05
5631,25,2021-04-02 18:25:05
5632,25,2021-04-02 18:25:05
5634,25,2021-04-02 18:25:05
5636,25,2021-04-02 18:25:05
5642,25,2021-04-02 18:25:05
2476,32,2021-04-02 18:25:05
2473,32,2021-04-02 18:25:05
2341,32,2021-04-02 18:25:05
2342,32,2021-04-02 18:25:05
2505,32,2021-04-02 18:25:05
2367,32,2021-04-02 18:25:05
2373,32,2021-04-02 18:25:05
2388,32,2021-04-02 18:25:05
2372,32,2021-04-02 18:25:05
2405,32,2021-04-02 18:25:05
2471,32,2021-04-02 18:25:05
2475,32,2021-04-02 18:25:05
2478,32,2021-04-02 18:25:05
2445,32,2021-04-02 18:25:05
2464,32,2021-04-02 18:25:05
2149,32,2021-04-02 18:25:05
2477,32,2021-04-02 18:25:05
2525,32,2021-04-02 18:25:05
2349,32,2021-04-02 18:25:05
2499,32,2021-04-02 18:25:05
2512,32,2021-04-02 18:25:05
2500,32,2021-04-02 18:25:05
2776,32,2021-04-02 18:25:05
2013,32,2021-04-02 18:25:05
1456,32,2021-04-02 18:25:05
1327,32,2021-04-02 18:25:05
2416,32,2021-04-02 18:25:05
2412,32,2021-04-02 18:25:05
2774,32,2021-04-02 18:25:05
2344,32,2021-04-02 18:25:05
2343,32,2021-04-02 18:25:05
2896,32,2021-04-02 18:25:05
2844,32,2021-04-02 18:25:05
2850,32,2021-04-02 18:25:05
2883,32,2021-04-02 18:25:05
2551,32,2021-04-02 18:25:05
2696,32,2021-04-02 18:25:05
2668,32,2021-04-02 18:25:05
1970,32,2021-04-02 18:25:05
1950,32,2021-04-02 18:25:05
2103,32,2021-04-02 18:25:05
2102,32,2021-04-02 18:25:05
2717,32,2021-04-02 18:25:05
2716,32,2021-04-02 18:25:05
2254,32,2021-04-02 18:25:05
2276,32,2021-04-02 18:25:05
1250,32,2021-04-02 18:25:05
1133,32,2021-04-02 18:25:05
133,32,2021-04-02 18:25:05
140,32,2021-04-02 18:25:05
157,32,2021-04-02 18:25:05
1137,32,2021-04-02 18:25:05
1605,31,2021-04-02 18:25:05
1606,31,2021-04-02 18:25:05
1607,31,2021-04-02 18:25:05
1608,31,2021-04-02 18:25:06
1609,31,2021-04-02 18:25:06
2237,31,2021-04-02 18:25:06
1526,31,2021-04-02 18:25:06
1542,31,2021-04-02 18:25:06
1603,31,2021-04-02 18:25:06
796,4,2021-04-02 18:25:06
848,4,2021-04-02 18:25:06
795,4,2021-04-02 18:25:06
803,4,2021-04-02 18:25:06
798,4,2021-04-02 18:25:06
800,4,2021-04-02 18:25:06
836,4,2021-04-02 18:25:06
717,4,2021-04-02 18:25:06
719,4,2021-04-02 18:25:06
723,4,2021-04-02 18:25:06
720,4,2021-04-02 18:25:06
722,4,2021-04-02 18:25:06
724,4,2021-04-02 18:25:06
763,4,2021-04-02 18:25:06
818,4,2021-04-02 18:25:06
819,4,2021-04-02 18:25:06
908,4,2021-04-02 18:25:06
929,4,2021-04-02 18:25:06
946,4,2021-04-02 18:25:06
969,4,2021-04-02 18:25:06
1675,4,2021-04-02 18:25:06
1381,4,2021-04-02 18:25:06
1423,4,2021-04-02 18:25:06
1454,4,2021-04-02 18:25:06
1481,4,2021-04-02 18:25:06
1522,4,2021-04-02 18:25:06
1604,4,2021-04-02 18:25:06
1047,26,2021-04-02 18:25:06
1084,26,2021-04-02 18:25:06
1122,26,2021-04-02 18:25:06
1147,26,2021-04-02 18:25:06
1163,26,2021-04-02 18:25:06
1175,26,2021-04-02 18:25:06
1333,47,2021-04-02 18:25:06
1982,47,2021-04-02 18:25:06
2045,47,2021-04-02 18:25:06
2190,47,2021-04-02 18:25:06
937,25,2021-04-02 18:25:06
1119,25,2021-04-02 18:25:06
1144,25,2021-04-02 18:25:06
1159,25,2021-04-02 18:25:06
1208,25,2021-04-02 18:25:06
1221,25,2021-04-02 18:25:06
1919,25,2021-04-02 18:25:06
1924,25,2021-04-02 18:25:06
1936,25,2021-04-02 18:25:06
1331,47,2021-04-02 18:25:06
1474,47,2021-04-02 18:25:06
1548,47,2021-04-02 18:25:06
1594,47,2021-04-02 18:25:06
1628,47,2021-04-02 18:25:06
1642,47,2021-04-02 18:25:06
1697,47,2021-04-02 18:25:06
1786,47,2021-04-02 18:25:06
2120,51,2021-04-02 18:25:06
2118,51,2021-04-02 18:25:06
2959,51,2021-04-02 18:25:06
1052,43,2021-04-02 18:25:06
1103,43,2021-04-02 18:25:06
1113,43,2021-04-02 18:25:06
816,43,2021-04-02 18:25:06
738,4,2021-04-02 18:25:06
743,4,2021-04-02 18:25:06
739,4,2021-04-02 18:25:06
744,4,2021-04-02 18:25:06
752,4,2021-04-02 18:25:06
753,4,2021-04-02 18:25:06
759,4,2021-04-02 18:25:06
761,4,2021-04-02 18:25:06
769,4,2021-04-02 18:25:06
756,4,2021-04-02 18:25:06
757,4,2021-04-02 18:25:06
784,4,2021-04-02 18:25:06
776,4,2021-04-02 18:25:06
778,4,2021-04-02 18:25:06
